,dominant_topic,original_text,topic_perc_contrib,tokens,num_tokens,unique_tokens,num_unique_tokens,keywords
17760,a,"['aircraft', 'oldest', '777', 'flying', 'average', 'seat', 'smallest', 'inseat', 'screen', 'seen', 'picture', 'produced', 'smaller', 'size', 'iphone', 'volume', 'inaudible', 'poor', 'super', 'competitive', 'new', 'yorklondon', 'route']",0.5342000126838684,"['box', 'seat']",2,"['box', 'seat']",2,"flight, airline, service, crew, passenger, american_airlines, food, airport, staff, aircraft"
18008,l,"['fourth', 'time', 'ive', 'plane', 'austin', 'totally', 'agree', 'majority', 'previous', 'comments', 'economy', 'class', 'seats', 'narrow', 'uncomfortable', 'df', 'seats', 'ife', 'box', 'footwell', 'leaves', 'little', 'space', 'legroom', 'laughable', 'person', 'reclines', 'ife', 'screen', 'inches', 'face', 'forced', 'recline', 'said', '787', 'quieter', 'ill', 'glad', 'ba', 'switch', 'larger', '777200', 'austin', 'flights', 'october']",0.7677000164985657,"['bulkhead', 'legroom', 'delta_comfort', 'seat']",4,"['seat', 'legroom', 'bulkhead', 'delta_comfort']",4,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
11644,h,,0.6140999794006348,"['10_hr', 'flight', 'premium_economy', 'seat', 'additional_cost', 'premium_economy', 'space', 'service', 'cabin', 'section']",10,"['seat', 'section', 'additional_cost', 'flight', 'cabin', 'space', '10_hr', 'premium_economy', 'service']",9,"flight, plane, food, service, passenger, economy, staff, airline, crew, aircraft"
29640,,"['normally', 'one', 'best', 'seats', 'business', 'recent', 'experience', 'close', 'galley', 'chatting', 'laughter', 'crew', 'galley', 'difficult', 'sleep', 'isnt', 'reasonable', 'expect', 'flight', 'staff', 'silent', 'solution', 'avoid', 'particular', 'seat', 'future']",,,0,[],0,
12809,m,"['despite', 'preferred', 'seat', 'advertising', 'extra', 'legroom', 'true', 'bulkhead', 'directly', 'seat', 'whos', '63', 'room', 'extend', 'legs', 'uncomfortable', 'aircraft', 'airlines', 'provide', 'legroom', 'preferred', 'seats', 'said', 'row', 'bassinet', 'theres', 'chance', 'baby', 'sitting', 'nearby', 'luckily', 'one', 'row', 'quiet', 'time']",0.9068999886512756,"['previous_comments', 'seat_reclined', 'row', 'commfortability', 'space', 'facing', 'restroom', 'interference', 'space', 'aircraft']",10,"['facing', 'row', 'restroom', 'interference', 'previous_comments', 'space', 'aircraft', 'commfortability', 'seat_reclined']",9,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
16026,l,"['main', 'cabin', 'extra', 'gave', 'leg', 'room', 'seat', 'narrow', 'aircraft', 'comfortable', '32', 'seating', '33', 'cramped', 'seat', 'reclines', 'adequately', 'shape', 'thinner', 'padding', 'one', 'uncomfortable', 'coach', 'seats', 'experienced', 'basket', 'miniscule', 'holds', 'big', 'disappointment', 'hype']",0.6898999810218811,"['legroom', 'box_floor']",2,"['legroom', 'box_floor']",2,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
23210,,"['warned', 'ahead', 'time', 'seats', '16a', '16b', '16h', '16i', 'bad', 'choices', 'row', 'directly', 'economy', 'plus', 'seats', 'recline', '16h', 'standard', 'recline', 'means', 'end', 'eating', 'difference', 'passenger', '15h', 'reclines', 'bad', 'flight', 'attendant', 'asks', 'seated', '15h', 'seat', 'upright', 'meals', 'use', 'tray', 'table', 'avoid', 'seats', 'row', '15', 'economy', 'plus', 'wants', 'pay', 'extra', 'money', 'told', 'seat', 'clearly', 'klm', 'reconfigure', 'provide', 'extra', 'legroom', '16h', 'increased', 'seat', 'recline', 'row', '15', 'worst', 'sides', 'planes', 'two', 'seats']",,"['seat', 'seat', 'fully_reclines']",3,"['fully_reclines', 'seat']",2,
12632,m,"['row', '20', 'having', 'windows', 'row', '21', 'row', 'economy', 'cabin', 'window', 'seat', 'two', 'windows', 'providing', 'best', 'view', 'economy', 'cabin', 'indicated', 'seat']",0.677299976348877,"['plane', 'alaska_airlines', 'airline', 'fly', 'vacation', 'planelot', 'legroom']",7,"['vacation', 'airline', 'alaska_airlines', 'legroom', 'fly', 'plane', 'planelot']",7,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
28147,,"['seat', 'directly', 'galley', 'light', 'noise', 'galley', 'bothersome', 'seats', 'seats', 'left', 'windows']",,,0,[],0,
21542,j,"['crew', 'seats', 'subpar', 'business', 'class', 'im', 'feet', 'tall', 'bit', 'large', 'size', 'fit', 'aircraft', 'seats', 'extension', 'straps', 'shoulder', 'butted', 'seat', 'flight', 'meaning', 'lean', 'little', 'comfortable', 'reclined', 'seat', 'leg', 'rest', 'shorter', 'needed', 'im', 'glad', 'afternoon', 'flight']",0.4124999940395355,"['seat', 'ac_power', 'seat', 'window', 'window', 'seat', 'occupant', 'use', 'comments_apply', 'seat', '31a']",11,"['seat', 'use', 'comments_apply', 'ac_power', 'occupant', 'window', '31a']",7,"flight, plane, service, way, aircraft, staff, airline, food, crew, experience"
16016,m,"['excellent', 'plane', 'ridiculous', 'placement', 'power', 'audio', 'outlets', 'seat']",0.5461000204086304,"['infotainment', 'box_takes', 'legroom', 'totally_unacceptable', 'musd', 'aircraft', 'person', 'decision', 'travel', 'economy', 'long_haul']",11,"['totally_unacceptable', 'infotainment', 'decision', 'travel', 'musd', 'person', 'economy', 'aircraft', 'legroom', 'long_haul', 'box_takes']",11,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
28101,,"['pleasantly', 'surprised', 'leg', 'room', 'economy', 'plus', 'seat', 'bulkhead', 'seats', 'wasnt', 'crowded', 'person', 'leaning', 'seat', 'way', 'convenience', 'having', 'place', 'store', 'things', 'flight']",,,0,[],0,
16442,e,"['plenty', 'room', 'seat', 'downsides', 'overhead', 'bins', 'aircraft', 'biggest', 'grumble', 'dont', 'clean', 'seats', 'leather', 'pretty', 'ingrained', 'filthy', 'expect', 'seats', 'deep', 'cleaned']",0.8450999855995178,"['seating', 'low_cost', 'aircraft', 'seat', 'space', 'long_legs']",6,"['seat', 'seating', 'low_cost', 'space', 'aircraft', 'long_legs']",6,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
19087,i,"['exception', 'seats', 'matter', 'sitting', 'economy', 'class', 'seat', 'distances', 'small', 'normalsize', 'person', 'stretch', 'legs', 'unfortunately', 'airlines', 'swiss', 'imitating', 'profitoriented', 'policy', 'humans', 'animals', 'animal', 'welfare', 'association', 'come', 'blame', 'airlines', 'animal', 'cruelty', 'one', 'force', 'politicians', 'fly', 'type', 'economy', 'class', 'year', 'maybe', 'change', 'dear', 'condor', 'couple', 'seat', 'rows', 'enlarge', 'distances', 'rows', 'course', 'prices', 'bit', 'want', 'lose', 'money', 'premium', 'class', 'eyewash', 'according', 'people', 'flown', 'hand', 'staff', 'friendly', 'blamed', 'sins', 'management']",0.8141000270843506,"['leg', 'entire_trip', 'absolutely_horrendous', 'seat', 'flight']",5,"['leg', 'seat', 'flight', 'entire_trip', 'absolutely_horrendous']",5,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
10925,i,,0.503000020980835,"['seat', 'worth_price', 'traffic', 'economy_class', 'food']",5,"['traffic', 'seat', 'economy_class', 'food', 'worth_price']",5,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
12854,h,"['seats', 'dreamliner', 'fco', 'yyz', 'legroom', 'plus', 'extra', 'room', 'stow', 'two', 'carryons', 'takeoff', 'window', 'seat', 'itx92s', 'row', '232', 'configuration', 'opposed', '333', 'proximity', 'wr', 'wasnx92t', 'issue', 'wr', 'doors', 'donx92t', 'open', 'aisle', 'typ', 'planes', 'dreamliner', 'open', 'galley', 'therex92s', 'waiting', 'aisles', 'negative', 'oh', 'storage', 'rows', '45a', 'seats', 'rows', 'rows', '43', '44', '45', '46', 'note', 'seatmap', 'whatx92s', 'shown', 'galley', 'row', '46', 'actually', 'crew', 'wr']",0.6119999885559082,"['flight', 'seat', '24e', 'entertainment_box', 'seat', 'space', 'backpack', 'legroom', 'addition', 'seat', 'entertainment', 'freezing']",12,"['seat', 'freezing', 'addition', 'entertainment_box', 'flight', 'entertainment', '24e', 'space', 'legroom', 'backpack']",10,"flight, plane, food, service, passenger, economy, staff, airline, crew, aircraft"
18064,l,"['took', 'dreamliner', 'calgary', 'london', 'excited', 'dreamliner', 'opportunity', 'fly', 'basically', 'modern', 'aircraft', 'enter', 'service', 'plane', 'beautiful', 'crew', 'wonderful', 'food', 'services', 'end', 'compliments', 'seat', 'dreamliner', 'seating', 'configuration', '999', 'high', 'density', 'config', 'aircraft', 'nightmare', 'seats', 'poorly', 'designed', 'comfortable', 'seat', 'exit', 'row', 'limited', 'space', 'piece', 'padding', 'attached', 'exit', 'door', 'reduces', 'ability', 'sit', 'straight', 'forward', 'twist', 'middle', 'seats', 'space', 'compounded', 'narrow', 'seats', 'measure', '173inches', 'shoulders', 'narrower', 'fit', 'uncomfortable', 'especially', 'somebody', 'greater', 'shoulder', 'width', 'seats', 'flush', 'cabin', 'wall', 'aircraft', 'gap', '23', 'curve', 'bulkhead', 'plane', 'dreamliner', 'designed', '242', 'airlines', 'one', 'decided', 'squeeze', 'extra', 'seat', 'seat', 'pitch', '31', 'exit', 'row', 'makes', 'uncomfortable', 'flight', 'legs', 'longer', '34', 'going', 'cramped', 'shoulders', 'larger', '17', 'favour', 'buy', 'ticket', 'economy', 'plus', 'look', 'airline', 'isnt', 'worth', 'fly', 'ba', 'wonderful', 'dreamliner']",0.6899999976158142,"['engine', 'noise']",2,"['engine', 'noise']",2,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
16269,a,"['seat', 'recline', 'row', '16', '16a', 'restricted', 'nonexistent', 'seats', 'dont', 'recline']",0.8835999965667725,"['probably_worst', 'seat', 'aircraft', 'window', 'seat', 'horror', 'window', 'seat', 'flight', 'life']",10,"['seat', 'flight', 'life', 'aircraft', 'horror', 'probably_worst', 'window']",7,"flight, airline, service, crew, passenger, american_airlines, food, airport, staff, aircraft"
22770,d,"['transferred', 'jl', '61', '777', 'lax', 'nrt', 'business', 'expecting', 'business', 'seats', 'wrong', 'agree', 'previous', 'post', 'business', 'seats', 'jal', '787', 'uncomfortable', 'seen', 'worse', 'old', 'aa', 'business', 'seats', 'bad', 'angle', 'seats', 'short', 'foot', 'narrow', 'hard', 'surfaces', 'approved', 'seat', 'jal', 'commit', 'seppaku', 'airline', 'politics', 'jal', 'replace', 'new', 'lie', 'flat', 'seats', 'extraordinary', 'thing', 'new', 'business', 'seat', '777er', 'thinking']",0.5354999899864197,"['seat', 'trip', 'tia']",3,"['seat', 'trip', 'tia']",3,"flight, aircraft, plane, window, business_class, passenger, ticket, airline, cabin, luggage"
23437,,"['aisle', 'seat', 'hate', 'people', 'bumping', 'aligned', 'far', 'right', 'compared', 'rows', 'youre', 'spared', 'people', 'bumping']",,"['seat', 'flight', 'dust', 'air_condition', 'foodbreakfast', 'contrast', 'staff']",7,"['seat', 'foodbreakfast', 'staff', 'flight', 'contrast', 'dust', 'air_condition']",7,
24637,,"['seat', '27d', 'extra', 'space', 'want', 'use', 'laptop', 'crew', 'seat', '27d', 'solid', 'right', 'floor', 'stretch', 'legs', 'actually', 'moved', '27d', '27e', 'flight', 'feet', 'cramped', '27d', 'im', 'zero']",,"['seat', 'exit', 'asile', 'recommend', 'passanger']",5,"['seat', 'exit', 'recommend', 'passanger', 'asile']",5,
27109,,"['air', 'nozzles', 'row', 'three', 'aircraft', 'swiss', 'keeps', 'planes', 'warm', 'inside']",,"['proximity_exit_door', 'seat']",2,"['seat', 'proximity_exit_door']",2,
21279,l,"['seat', 'long', 'trips', 'lack', 'adequate', 'foam', 'three', 'hours', 'flying', 'pain', 'unconfortable', 'exeist']",0.6901000142097473,"['window', 'row']",2,"['row', 'window']",2,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
13629,m,"['happy', 'seats', 'rows', 'fully', 'reclined', 'problem', 'bulkhead', 'storage', 'area', 'window', 'wonderful', 'storage', 'putting', 'foodbeveragebooks', 'closed', 'row', '88', 'foot', 'rest', 'video', 'screentray', 'table', 'armrest', 'leg', 'room', 'terrific']",0.8141000270843506,"['version', 'plane', 'seat', 'class', 'seat', 'exus_airways']",6,"['seat', 'version', 'class', 'plane', 'exus_airways']",5,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
22537,i,"['worst', 'flight', 'impossible', 'passengers', 'taller', '175m', 'way', 'squeeze', 'legs', 'seat']",0.3368000090122223,"['premium_economy', 'seat', 'row_29', 'legroom', 'sector', 'worth_paying', 'premium', 'cost', 'extra_inch', 'width', 'glass', 'orange_juice', 'didnt_think']",13,"['seat', 'orange_juice', 'row_29', 'worth_paying', 'premium', 'sector', 'premium_economy', 'cost', 'extra_inch', 'width', 'legroom', 'glass', 'didnt_think']",13,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
20702,i,"['beware', 'engine', 'noise', 'seat', 'ones', 'near', 'close', 'engine', 'noise', 'takeoff', 'deafening', 'prepared', 'form', 'hearing', 'protection']",0.5184000134468079,"['limited_leg_room', 'exit_row', 'emergency_door', 'stick']",4,"['limited_leg_room', 'stick', 'emergency_door', 'exit_row']",4,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
10590,d,,0.39070001244544983,"['choice', 'reclining', 'seat']",3,"['reclining', 'seat', 'choice']",3,"flight, aircraft, plane, window, business_class, passenger, ticket, airline, cabin, luggage"
7859,i,"['boarding', 'fine', 'standing', 'info', 'given', 'werent', 'moving', 'left', '20', 'odd', 'minutes', 'late', 'flight', 'time', 'melbourne', 'hour', 'short', 'emirates', 'airline', 'flying', 'children', 'overall', 'underwhelmed', 'service', 'getting', 'worse', 'time', 'fly', 'airline', 'food', 'delivery', 'bit', 'erratic', 'terms', 'timing', 'steward', 'serving', 'hot', 'drinks', 'passed', 'twice', 'going', 'auckland', 'announced', 'descending', 'hadnt', 'received', 'nz', 'arrival', 'cards', 'long', 'asked', 'passing', 'steward', 'surprised', 'request', 'pointed', 'need', 'one', 'minutes', 'later', 'came', 'round', 'near', 'got', 'grumpy', 'having', 'tray', 'table', 'descent', 'poor', 'surely', 'handing', 'landing', 'cards', 'pretty', 'basic', 'function', 'handed', 'straight', 'away', 'going', 'melbourne', 'breakfast', 'twice', 'landing', 'melbourne', 'taking', 'pretty', 'times', 'bad', 'luck', 'dont', 'mushrooms', 'baked', 'beans', 'overall', 'disappointing', 'going', 'europe', 'look', 'options']",0.5074999928474426,"['economy_class', 'value_money', 'connect', 'flight', 'food']",5,"['economy_class', 'flight', 'value_money', 'food', 'connect']",5,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
19358,i,"['overhead', 'bin', 'space', 'seats', '14f', '14g', 'bin', 'occupied', 'emergency', 'oxygen', 'tanks', 'mechanics']",0.49239999055862427,"['seat', 'husband', 'comfortablewe', 'window', 'look', 'plane', 'food_drinks', 'problem', 'seat']",9,"['look', 'seat', 'food_drinks', 'husband', 'plane', 'comfortablewe', 'problem', 'window']",8,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
21017,e,"['returned', 'barcelona', 'flight', 'seats', 'comfortable', 'new', 'literature', 'holder', 'usual', 'seat', 'netting', 'free', 'sweets', 'mags', 'extremely', 'functional', 'coat', 'hoot', 'positioned', 'seat', 'flight', 'comfortable']",0.4438000023365021,"['seat', 'overhead_bin', 'storage', 'seat', 'screen', 'floor', 'seat', 'divider', 'way', 'seat', 'seat']",11,"['seat', 'overhead_bin', 'floor', 'way', 'screen', 'divider', 'storage']",7,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
14570,f,"['new', 'e75', 'fantastic', 'practically', 'boeing', '737', 'class', 'seating', 'way', 'comfortable', 'regional', 'jet', 'definitely', 'fan', 'traveling', 'bur', 'pdx', 'embraer', '175', 'simply', 'awesome', 'considerable', 'spacious', 'comfortable', 'wifi', 'makes', 'flight', 'time', 'breeze']",0.5335999727249146,"['view_window', 'engine_noise', 'problem', 'cabin', 'announcement']",5,"['view_window', 'engine_noise', 'cabin', 'announcement', 'problem']",5,"flight, plane, american_airlines, crew, people, airline, class, airport, problem, food"
27483,,"['excellent', 'seat', '6j', 'masses', 'legroom', 'recline', 'complaints', 'youre', 'overhead', 'locker', 'two', 'windows', 'look', 'right', 'entrance', 'board', 'late', 'having', 'squeeze', 'aisles', 'exit', 'want']",,"['seat', 'paid_extra', 'seat', 'shelf', 'window', 'storage_area', 'seat', 'economy', 'seat', 'bubble']",10,"['seat', 'shelf', 'paid_extra', 'bubble', 'economy', 'storage_area', 'window']",7,
26112,,"['storage', 'shelves', 'seats', 'row', '33', 'noisy', 'disruptive', 'pax', 'seats', 'bassinet', 'points', 'storage', 'shelves', 'ensure', 'peace', 'screeching', 'babies', 'board', 'contrast', 'space', 'one', 'bassinet', 'economy', 'section', 'despite', 'perceived', 'misalignment', 'issue', 'meal', 'carts', 'aircraft', 'severe', 'shortage', 'toilets', 'pey', 'ey', 'sections', 'exact', 'sinks', 'struggling', 'water']",,"['seat', 'people', 'space', 'night', 'time', 'rest_rooms', 'night', 'bright_light', 'shine', 'wake']",10,"['seat', 'bright_light', 'wake', 'shine', 'space', 'people', 'rest_rooms', 'night', 'time']",9,
14727,j,"['intl', 'flight', 'rome', 'jfk', 'seat', '28a', 'legroom', 'issue', 'huge', 'entertainment', 'equipment', 'box', 'situated', 'seat', '27a', 'allowed', 'room', 'whatsoever', 'carry', 'feet', 'uncomfortable', 'food', 'adequate', 'flight', 'attendants', 'gracious', 'attentive', 'entertainment', 'selections', 'got', 'warm', 'warm', 'cabin', 'midway', 'flight', 'ac', 'cranked', 'request', 'board', 'economy', 'definitely', 'use', 'alitalia', 'different', 'seat']",0.6902999877929688,"['business_class', 'premium_economy']",2,"['business_class', 'premium_economy']",2,"flight, plane, service, way, aircraft, staff, airline, food, crew, experience"
